contextID,citationID,CONTENTS,LABELS
65374077,66618592,"als with a similar setting by using similar methodologies. settings of wireless networks and input-queued switches (e.g. [1], [14], [17], and references therein). However, optimal algorithms based on =-=[18]-=- require repeatedly solving a global optimization problem, taking into account the queue backlog information for every link in the network. For example, even for the simple primary interference constr",UNK_UNK
8988107,8536059,"rministic/chaotic dynamics [1, 16, 17, 27]. After extensive use, however, many of these algorithms were found chronically unreliable, often producing spurious dimension or Lyapunov exponent estimates =-=[28, 41, 47, 51, 7]-=- and thus supporting false identification of chaotic dynamics in data, consistent with a simpler explanation [34, 40, 52, 51]. Some authors, considering these problems, proposed to test necessary cond",UNK_UNK
5514098,5335315,nload and response times over the World Wide Web. Figure 5a: TheOriginal Head Model The method used was an implementation developed at Manchester Visualization Centre based on Klein et al's technique =-=[3]-=-. This is a complex but highly accurate polygon reduction algorithm. The method iteratively removes vertices from the mesh that incur the smallest error. When a vertex is removed the resulting hole is,UNK_UNK
122404082,137700892,"1?1=d) nodes (d = 1; 2). Appendix A. Geometric partitioning: algorithm and theory. We now briefly review Miller et al. geometric graph partitioning technique. For details and proofs, see their papers =-=[20, 19]-=-. To relate their approach to our paper, we illustrate their work in the context of box-systems. The partitioning algorithm maps the d-dimensional box-system into a (d + 1)- dimensional space. The cen",UNK_UNK
9774925,9238644,"OLYMATROIDAL FLOW NETWORKS 89 Note that until now we have not found the concept of q-polymatroids in the literature. But there are well studied polyhedra known as universal polymatroidss(see Nakamura =-=[17]-=-), which can be characterized as the convex sets such that the greedy algorithm always works on them. Further details about universal polymatroids or similar concepts can be found in [17], [7] or [1].",UNK_UNK
138584639,157563835,"first searches, it is important to show the performance of such problems under our abstraction. We compare our approach to four implementations of Betweenness Centrality from recent literature: Ligra =-=[39]-=-, Galois [34], Gunrock [42], and a hybrid GPU implementation from [30]. Ligra is a shared-memory CPU graph framework that uses a traversal-based abstraction that allows users to write graph algorithms",UNK_UNK
73746803,75179845, and use the NNLS algorithm proposed by sampling rate frame length window step size 11025 Hz 4096 samples (?372ms) Hamming 512 samples (?46ms) Table 1: Signal processing parameters.Lawson and Hanson =-=[4]-=- to solve the problem and obtain a unique activation vector. 2.4 Treble and Bass Chroma Mapping. In order to map the note activation to treble and bass chroma vectors we choose different profiles: the,UNK_UNK
79058427,81441563,"tal number of recommendations. There are many variations of the UCB algorithm. In this experiment, we apply a variant of the UCB1 algorithm, UCB1(?), which can be seen as a generalized UCB1 algorithm =-=[2]-=-. Given an ad format request, assume there are K formats that can be recommended, the UCB1(?) algorithm recommends the format: arg max + Ti i?{1,...,K} r i n = ? K i ? ? log n where ri is the total re",UNK_UNK
34985643,35137057,"Tlog n,d is obtained from Tlog n,log n?1 by removing all the elements T with ?T > d, where ?T is the maximum degree of the tree T. ? The main ingredient of the first algorithm is a powerful result of =-=[35]-=-, which uses the color-coding method. Theorem 5.5 ([35]) If a graph G = (V, E) contains a subgraph isomorphic to a graph H = (VH, EH) whose treewidth is at most t, then such a subgraph can be found in",UNK_UNK
169420640,192778235,"a dynamic programming algorithm along with a branch and bound technique for small-scale problem instances. In addition, some researches develop approximation algorithms and analyze their performances =-=[2,16]-=-. In scheduling problems with sequential batch processing, jobs are grouped into batches and processed contiguously. A batch is completed whenever the jobs in the batch are all completed, and jobs of ",UNK_UNK
135982842,154664023,"e-based (such as TABU search (Russell and Norvig, 2009), Greedy Equivalence Search (Chickering, 2002) and genetic algorithms (Larran?aga et al., 1997)) and hybrid ones (such as Max-Min Hill-Climbing (=-=Tsamardinos et al., 2006-=-)). The main goal in the development of these algorithms has been the reduction of the number of either independence tests or score comparisons needed to learn the structure of the Bayesian network. T",UNK_UNK
67573311,68855869,"ods for solving problems of physical interest have stimulated development of more sophisticated integration approaches, e.g. embedded exponentially-fitted Runge-Kutta [5] and dissipative Numerov-type =-=[6]-=- methods, as well as interesting techniques, such as a relaxation approach [7] based on the Henyey algorithm [8], an adaptive basis set using a hierarchical finite element method [9], and an approach ",UNK_UNK
8380821,7985486,"ltiple knapsack problem (Khuri et al. 1994, Petersen 1967). The scope and limitations of ML-based control are discussed in section 4, with respect to related work devoted to the control of evolution (=-=Grefenstette 1986-=-, Schaffer & Morishima 1987, Spears 1991) and cultural algorithms (Reynolds 1994, Cavaretta 1994). 2 KNOWLEDGE-CONTROLLED EVOLUTION ML-based control of evolution is grounded on the following remark: e",UNK_UNK
12647276,11820640,"stance Function The distance function is critical to the success of an instance-based algorithm. A variety of distance functions are available, including the Minkowsky [Batchelor, 1978], Mahalanobis [=-=Nadler & Smith, 1993-=-], Camberra, Chebychev, Quadratic, Correlation and Chi-square distance metrics [Michalski, Stepp & Diday, 1981; Diday, 1974]; the Context-Similarity measure [Biberman, 1994]; the Contrast Model [Tvers",UNK_UNK
10012239,9455121,"addition, the entire protocol, including connection processing and retransmission algorithm was modeled and validated [5] during the actual standardisation using a combination of SDL and Promela/SPIN =-=[6]-=-. TLA is a (linear) temporal logic with an associated specification/implementation methodology [9] for refining abstract specification to a concrete implementation. This methodology was used to create",UNK_UNK
180362728,208411419,"control. A key issue for this algorithm is the efficient computation of the shifted stationary mass resulting from the intervention, which can be done by the same analytic solution as in Section 2.2 (=-=Hunter, 2005-=-; Qian and Dougherty, 2008; Schweitzer, 1968). The control action by flipping g at any given state x simply replaces the row in the original transition probability matrix P corresponding to the state ",UNK_UNK
92523732,98126840,"the datagram traverses the Internet, the physical addresses do change but the IP addresses remain unchanged. Figure 1 shows the algorithm used for the delivery of datagrams for both routers and hosts =-=[9]-=-. As observed, there are several entities that may be used to solve the delivery task, namely Address Resolution Protocol (ARP), ARP cache, specic routing protocol and default router. Route_IP_Datagr",UNK_UNK
118297719,132684809,"ms at the parton level [97]. A second major class of jet algorithms are called k?-algorithm. These algorithms are motivated by the characteristics of the perturbative development of the parton shower =-=[98, 99, 100]-=-. Partons in a jet are typically radiated along the direction of the original parton or they are soft. A typical k?-algorithm orders the partons such that the distance between soft and collinear parti",UNK_UNK
